"","SURVEY","SUBREGION","HAULJOIN","YEAR","STRATUM","AREA","DEPTH","LON","LAT","TEMP"
"10965","WCUS","SWUS",201303017158,2013,"Conception 30 - 100 fathoms",4250,105.0119,239.2081872,34.93871037,9.63
"10966","WCUS","SWUS",201303017160,2013,"Conception 30 - 100 fathoms",4250,99.6289,239.6923861,33.95421437,9.2
"10967","WCUS","SWUS",201303017186,2013,"Conception 30 - 100 fathoms",4250,77.021,242.3577914,33.36291925,10.21
"10968","WCUS","SWUS",201303017188,2013,"Conception 30 - 100 fathoms",4250,58.6599,241.4789701,33.89316942,10.51
"10969","WCUS","SWUS",201303017192,2013,"Conception 30 - 100 fathoms",4250,100.1419,241.7179571,33.2941454,9.55
"10970","WCUS","SWUS",200903017137,2009,"Conception 30 - 100 fathoms",4250,92.5649,239.2257076,34.81180861,9.81
"10971","WCUS","SWUS",200903017138,2009,"Conception 30 - 100 fathoms",4250,84.8259,239.2380884,34.67344839,10.06
"10972","WCUS","SWUS",200503010168,2005,"Conception 30 - 100 fathoms",4250,105.0586,242.6904626,32.58347952,9.9
"10973","WCUS","SWUS",201503008161,2015,"Conception 30 - 100 fathoms",4250,89.4106,240.3885394,34.29791851,10.31
"10974","WCUS","SWUS",201503008166,2015,"Conception 30 - 100 fathoms",4250,76.8627,239.9858272,33.86722513,10.23
"10975","WCUS","SWUS",201503008183,2015,"Conception 30 - 100 fathoms",4250,96.6991,242.6993283,32.57498917,10.67
"10976","WCUS","SWUS",201503008184,2015,"Conception 30 - 100 fathoms",4250,65.4055,242.3167332,33.40861066,11.34
"10977","WCUS","SWUS",201403020140,2014,"Conception 30 - 100 fathoms",4250,94.412,238.5545259,35.83410031,11.46
"10978","WCUS","SWUS",201403020143,2014,"Conception 30 - 100 fathoms",4250,101.8151,238.8006422,35.55872729,10.13
"10979","WCUS","SWUS",201403020145,2014,"Conception 30 - 100 fathoms",4250,133.3171,239.0007057,35.34563252,9.81
"10980","WCUS","SWUS",201403020152,2014,"Conception 30 - 100 fathoms",4250,131.9186,239.6424261,34.39938557,10.13
"10981","WCUS","SWUS",201403020160,2014,"Conception 30 - 100 fathoms",4250,74.5893,239.9885547,34.41146717,10.26
"10982","WCUS","SWUS",201403020163,2014,"Conception 30 - 100 fathoms",4250,180.6124,240.1451773,34.12651533,9.46
"10983","WCUS","SWUS",200803010172,2008,"Conception 30 - 100 fathoms",4250,148.2203,240.1564527,33.68182446,9.08
"10984","WCUS","SWUS",201403020169,2014,"Conception 30 - 100 fathoms",4250,163.9552,240.1105607,33.65614993,9.44
"10985","WCUS","SWUS",201403020191,2014,"Conception 30 - 100 fathoms",4250,76.9829,241.5591675,33.7509625,10.7
"10986","WCUS","SWUS",201103017148,2011,"Conception 30 - 100 fathoms",4250,156.9237,239.1493192,34.71360518,9.29
"10987","WCUS","SWUS",201103017149,2011,"Conception 30 - 100 fathoms",4250,69.3041,239.2712255,34.72199755,10.38
"10988","WCUS","SWUS",201103017150,2011,"Conception 30 - 100 fathoms",4250,85.5565,239.2441121,34.760084,10.37
"10989","WCUS","SWUS",201103017156,2011,"Conception 30 - 100 fathoms",4250,103.1442,239.8488008,34.10589458,9.72
"10990","WCUS","SWUS",201103017157,2011,"Conception 30 - 100 fathoms",4250,80.0961,240.0690383,33.956945,10.88
"10991","WCUS","SWUS",201103017161,2011,"Conception 30 - 100 fathoms",4250,117.1596,240.0175562,33.80298674,9.56
"10992","WCUS","SWUS",201103017162,2011,"Conception 30 - 100 fathoms",4250,106.0293,239.9257694,33.83809149,9.62
"10993","WCUS","SWUS",201303017189,2013,"Conception 30 - 100 fathoms",4250,83.541,241.396044,33.89658383,9.96
"10994","WCUS","SWUS",201103017185,2011,"Conception 30 - 100 fathoms",4250,137.9721,241.5347383,33.82771333,9.76
"10995","WCUS","SWUS",201103017186,2011,"Conception 30 - 100 fathoms",4250,168.7695,241.3685704,33.8806675,9.61
"10996","WCUS","SWUS",201103017187,2011,"Conception 30 - 100 fathoms",4250,178.0759,241.3981517,33.90694083,9.63
"10997","WCUS","SWUS",201103017188,2011,"Conception 30 - 100 fathoms",4250,96.9116,241.417568,33.97147765,10.18
"10998","WCUS","SWUS",201103017189,2011,"Conception 30 - 100 fathoms",4250,91.2067,240.4294846,34.26453042,10.21
"10999","WCUS","SWUS",200503010152,2005,"Conception 30 - 100 fathoms",4250,108.5047,241.4196125,33.96549988,10.1
"11000","WCUS","SWUS",200503010153,2005,"Conception 30 - 100 fathoms",4250,87.2347,241.5334975,33.83880037,10.32
"11001","WCUS","SWUS",201503008157,2015,"Conception 30 - 100 fathoms",4250,96.9774,240.1122001,34.11873112,10.16
"11002","WCUS","SWUS",201503008160,2015,"Conception 30 - 100 fathoms",4250,62.4958,239.9892902,34.42121559,11.04
"11003","WCUS","SWUS",201303020140,2013,"Conception 30 - 100 fathoms",4250,99.7066,238.5451123,35.78603951,9.99
"11004","WCUS","SWUS",201303020149,2013,"Conception 30 - 100 fathoms",4250,123.9118,239.1742854,34.72291379,9.72
"11005","WCUS","SWUS",201303020152,2013,"Conception 30 - 100 fathoms",4250,112.2532,239.5200942,34.00668562,9.42
"11006","WCUS","SWUS",201303020154,2013,"Conception 30 - 100 fathoms",4250,142.5907,239.5116593,34.19479715,9.05
"11007","WCUS","SWUS",201303020157,2013,"Conception 30 - 100 fathoms",4250,111.1857,239.0293459,35.26828508,9.4
"11008","WCUS","SWUS",201303020159,2013,"Conception 30 - 100 fathoms",4250,75.9397,239.0661519,35.36661011,10.1
"11009","WCUS","SWUS",201303020163,2013,"Conception 30 - 100 fathoms",4250,126.9403,239.9802292,34.39428327,9.48
"11010","WCUS","SWUS",201303020166,2013,"Conception 30 - 100 fathoms",4250,91.522,240.2948175,34.08417375,9.56
"11011","WCUS","SWUS",201303020170,2013,"Conception 30 - 100 fathoms",4250,173.8493,240.0161944,33.75950017,8.94
"11012","WCUS","SWUS",200603010132,2006,"Conception 30 - 100 fathoms",4250,164.4403,239.109483,35.07121574,9.31
"11013","WCUS","SWUS",201403020168,2014,"Conception 30 - 100 fathoms",4250,99.0094,239.7649151,33.9097602,10.16
"11014","WCUS","SWUS",200903010152,2009,"Conception 30 - 100 fathoms",4250,86.6275,239.7896549,34.42709755,10.16
"11015","WCUS","SWUS",200903010158,2009,"Conception 30 - 100 fathoms",4250,86.9891,240.4495739,34.27370086,10.29
"11016","WCUS","SWUS",200903010161,2009,"Conception 30 - 100 fathoms",4250,121.7834,240.0524294,33.79562302,9.45
"11017","WCUS","SWUS",200903010169,2009,"Conception 30 - 100 fathoms",4250,169.924,242.5700151,32.65871183,9.47
"11018","WCUS","SWUS",200903010170,2009,"Conception 30 - 100 fathoms",4250,72.8394,242.6870476,32.73880833,10.59
"11019","WCUS","SWUS",200903010180,2009,"Conception 30 - 100 fathoms",4250,154.9299,240.5802591,34.15139545,9.6
"11020","WCUS","SWUS",200903010182,2009,"Conception 30 - 100 fathoms",4250,87.8168,240.3140292,34.05418167,10.16
"11021","WCUS","SWUS",201003010154,2010,"Conception 30 - 100 fathoms",4250,164.4596,239.9731992,34.3913967,9.18
"11022","WCUS","SWUS",201003010160,2010,"Conception 30 - 100 fathoms",4250,114.7032,239.9040057,33.85091487,9.31
"11023","WCUS","SWUS",201003010161,2010,"Conception 30 - 100 fathoms",4250,110.9181,240.0550943,33.83130341,9.11
"11024","WCUS","SWUS",201003010179,2010,"Conception 30 - 100 fathoms",4250,92.4517,242.6702292,32.71017935,9.82
"11025","WCUS","SWUS",201003010180,2010,"Conception 30 - 100 fathoms",4250,142.4603,242.672051,32.5841885,9.54
"11026","WCUS","SWUS",201003010189,2010,"Conception 30 - 100 fathoms",4250,171.2961,239.109404,35.06720137,8.82
"11027","WCUS","SWUS",201503008156,2015,"Conception 30 - 100 fathoms",4250,79.8909,239.8249242,34.08224848,10.36
"11028","WCUS","SWUS",200603010133,2006,"Conception 30 - 100 fathoms",4250,69.9175,239.2335266,35.01257741,10.17
"11029","WCUS","SWUS",200603010134,2006,"Conception 30 - 100 fathoms",4250,128.778,239.1758109,34.94038315,9.62
"11030","WCUS","SWUS",200603010135,2006,"Conception 30 - 100 fathoms",4250,161.0308,239.1534611,34.85037351,9.41
"11031","WCUS","SWUS",201203010136,2012,"Conception 30 - 100 fathoms",4250,94.0134,238.9586223,35.43700684,9.7
"11032","WCUS","SWUS",201203010148,2012,"Conception 30 - 100 fathoms",4250,97.9316,239.2286123,34.625006,9.59
"11033","WCUS","SWUS",201203010154,2012,"Conception 30 - 100 fathoms",4250,73.9373,239.0718246,35.36529762,10.52
"11034","WCUS","SWUS",201203010164,2012,"Conception 30 - 100 fathoms",4250,91.2367,240.2465578,34.07259737,10.06
"11035","WCUS","SWUS",201203010165,2012,"Conception 30 - 100 fathoms",4250,85.3075,240.5211421,34.06344086,10.55
"11036","WCUS","SWUS",201203010168,2012,"Conception 30 - 100 fathoms",4250,136.781,240.3919262,34.22632316,9.52
"11037","WCUS","SWUS",201203010169,2012,"Conception 30 - 100 fathoms",4250,57.043,240.0917227,34.00463952,12.45
"11038","WCUS","SWUS",201203010176,2012,"Conception 30 - 100 fathoms",4250,88.2714,242.6903563,32.64842183,10.44
"11039","WCUS","SWUS",200603017154,2006,"Conception 30 - 100 fathoms",4250,129.0693,240.1019537,33.76859106,9.18
"11040","WCUS","SWUS",200603017157,2006,"Conception 30 - 100 fathoms",4250,122.1873,239.9915329,33.72384656,9.34
"11041","WCUS","SWUS",200603017166,2006,"Conception 30 - 100 fathoms",4250,144.5246,241.0094658,34.00396101,9.75
"11042","WCUS","SWUS",200603017167,2006,"Conception 30 - 100 fathoms",4250,73.7002,241.3318171,33.98997466,10.93
"11043","WCUS","SWUS",200603017169,2006,"Conception 30 - 100 fathoms",4250,71.9198,241.5315093,33.79172911,11.31
"11044","WCUS","SWUS",200903017153,2009,"Conception 30 - 100 fathoms",4250,135.6476,240.0997482,33.77190855,9.34
"11045","WCUS","SWUS",200903017165,2009,"Conception 30 - 100 fathoms",4250,100.9102,242.6491326,32.83782737,10.19
"11046","WCUS","SWUS",200903017167,2009,"Conception 30 - 100 fathoms",4250,77.619,242.4502492,33.26210076,10.7
"11047","WCUS","SWUS",200903017175,2009,"Conception 30 - 100 fathoms",4250,100.6526,240.3926241,34.26171693,10.24
"11048","WCUS","SWUS",200903017177,2009,"Conception 30 - 100 fathoms",4250,62.2812,240.0666012,34.4028488,11.33
"11049","WCUS","SWUS",200903017182,2009,"Conception 30 - 100 fathoms",4250,120.4678,239.152998,35.07619103,9.81
"11050","WCUS","SWUS",201003017147,2010,"Conception 30 - 100 fathoms",4250,122.1851,238.8953247,35.47165786,9.44
"11051","WCUS","SWUS",201003017155,2010,"Conception 30 - 100 fathoms",4250,150.5706,239.9967505,33.76957782,8.91
"11052","WCUS","SWUS",201003017174,2010,"Conception 30 - 100 fathoms",4250,80.7701,241.6363426,33.29474761,10.78
"11053","WCUS","SWUS",201003017175,2010,"Conception 30 - 100 fathoms",4250,108.2798,241.4993937,33.39295556,9.74
"11054","WCUS","SWUS",201003017177,2010,"Conception 30 - 100 fathoms",4250,63.9107,241.5611162,33.75495915,10.45
"11055","WCUS","SWUS",201003017179,2010,"Conception 30 - 100 fathoms",4250,98.4352,240.6532272,34.00090001,9.99
"11056","WCUS","SWUS",201003017181,2010,"Conception 30 - 100 fathoms",4250,87.8316,240.4385868,33.9723694,9.74
"11057","WCUS","SWUS",201003017183,2010,"Conception 30 - 100 fathoms",4250,82.1141,240.4081178,33.96786768,9.74
"11058","WCUS","SWUS",201203010134,2012,"Conception 30 - 100 fathoms",4250,77.7644,238.597499,35.75596672,9.69
"11059","WCUS","SWUS",201103017179,2011,"Conception 30 - 100 fathoms",4250,146.6169,242.5821517,32.62194583,9.66
"11060","WCUS","SWUS",201203017166,2012,"Conception 30 - 100 fathoms",4250,141.1868,239.90195,34.11028502,9.42
"11061","WCUS","SWUS",201203017170,2012,"Conception 30 - 100 fathoms",4250,91.1184,240.0666186,34.38201741,9.81
"11062","WCUS","SWUS",201203017171,2012,"Conception 30 - 100 fathoms",4250,85.7861,240.4981541,34.04516309,10.46
"11063","WCUS","SWUS",201203017173,2012,"Conception 30 - 100 fathoms",4250,168.5638,240.0762132,33.76293522,9.02
"11064","WCUS","SWUS",201203017183,2012,"Conception 30 - 100 fathoms",4250,178.1548,242.4990373,33.21084227,9.56
"11065","WCUS","SWUS",201203017195,2012,"Conception 30 - 100 fathoms",4250,76.5008,241.2462526,33.98864697,10.45
"11066","WCUS","SWUS",201203017196,2012,"Conception 30 - 100 fathoms",4250,72.6086,241.4744006,33.8562103,10.28
"11067","WCUS","SWUS",201503020149,2015,"Conception 30 - 100 fathoms",4250,86.9478,239.0424355,35.35028901,10.33
"11068","WCUS","SWUS",201503020156,2015,"Conception 30 - 100 fathoms",4250,120.5677,239.1896895,34.80551313,9.97
"11069","WCUS","SWUS",201503020164,2015,"Conception 30 - 100 fathoms",4250,86.8849,239.7389762,34.42847443,10.33
"11070","WCUS","SWUS",201503020167,2015,"Conception 30 - 100 fathoms",4250,73.7668,239.9498808,34.42281333,10.86
"11071","WCUS","SWUS",201503020168,2015,"Conception 30 - 100 fathoms",4250,67.3564,240.0734901,34.39626948,10.62
"11072","WCUS","SWUS",201503020173,2015,"Conception 30 - 100 fathoms",4250,90.6589,240.0642283,33.89199144,10.11
"11073","WCUS","SWUS",201503020174,2015,"Conception 30 - 100 fathoms",4250,113.0179,240.0164371,33.81614274,9.96
"11074","WCUS","SWUS",201503020175,2015,"Conception 30 - 100 fathoms",4250,169.3835,240.10682,33.78705167,9.61
"11075","WCUS","SWUS",201503020186,2015,"Conception 30 - 100 fathoms",4250,86.8822,242.6955709,32.87236687,10.72
"11076","WCUS","SWUS",201503020189,2015,"Conception 30 - 100 fathoms",4250,130.4342,241.4468508,33.3398325,9.99
"11077","WCUS","NWUS",200303010070,2003,"Eureka 100 - 164 fathoms",823.86,278.6124,235.1405029,42.88740349,6.21
"11078","WCUS","NWUS",200503010082,2005,"Eureka 100 - 164 fathoms",823.86,292.0501,235.4238195,41.93494215,7.15
"11079","WCUS","NWUS",201303017082,2013,"Eureka 100 - 164 fathoms",823.86,233.9972,235.3330074,42.32775926,6.66
"11080","WCUS","NWUS",201303017081,2013,"Eureka 100 - 164 fathoms",823.86,214.3309,235.2608735,42.41031868,6.81
"11081","WCUS","NWUS",200303010097,2003,"Eureka 100 - 164 fathoms",823.86,231.1225,235.3534417,40.51427083,7.38
"11082","WCUS","NWUS",200903010084,2009,"Eureka 100 - 164 fathoms",823.86,191.2512,235.4217736,41.96974412,7.6
"11083","WCUS","NWUS",201103017085,2011,"Eureka 100 - 164 fathoms",823.86,239.7119,235.5360467,40.79651958,7.07
"11084","WCUS","NWUS",200503010076,2005,"Eureka 100 - 164 fathoms",823.86,286.6927,235.1335189,42.89040264,6.46
"11085","WCUS","NWUS",200803017067,2008,"Eureka 100 - 164 fathoms",823.86,189.1006,235.5926486,40.88825352,6.7
"11086","WCUS","NWUS",201103010095,2011,"Eureka 100 - 164 fathoms",823.86,187.2436,235.5062854,41.83070097,7.01
"11087","WCUS","NWUS",200403010093,2004,"Eureka 100 - 164 fathoms",823.86,275.5991,235.3952599,42.15674591,6.85
"11088","WCUS","NWUS",200503010089,2005,"Eureka 100 - 164 fathoms",823.86,293.7424,235.5453285,41.30780787,7.33
"11089","WCUS","NWUS",200803017069,2008,"Eureka 100 - 164 fathoms",823.86,295.6451,235.6144312,41.19670594,5.9
"11090","WCUS","NWUS",200303006073,2003,"Eureka 100 - 164 fathoms",823.86,198.739,235.2807007,42.78011322,7.28
"11091","WCUS","NWUS",201503008076,2015,"Eureka 100 - 164 fathoms",823.86,280.166,235.16942,42.87685333,7.13
"11092","WCUS","NWUS",200303010085,2003,"Eureka 100 - 164 fathoms",823.86,190.1492,235.5136337,41.48680496,6.92
"11093","WCUS","NWUS",200303006090,2003,"Eureka 100 - 164 fathoms",823.86,295.172,235.6159782,41.16368294,6.98
"11094","WCUS","NWUS",200403010085,2004,"Eureka 100 - 164 fathoms",823.86,205.6978,235.2999115,42.62033272,7.23
"11095","WCUS","NWUS",200903010095,2009,"Eureka 100 - 164 fathoms",823.86,209.3321,235.6357984,41.07668537,6.85
"11096","WCUS","NWUS",200403010100,2004,"Eureka 100 - 164 fathoms",823.86,246.3312,235.6055298,41.02478981,7.26
"11097","WCUS","NWUS",201503008085,2015,"Eureka 100 - 164 fathoms",823.86,215.6693,235.5270717,41.7625275,7.72
"11098","WCUS","NWUS",200303006071,2003,"Eureka 100 - 164 fathoms",823.86,266.863,235.1359749,42.99534607,6.41
"11099","WCUS","NWUS",200303006082,2003,"Eureka 100 - 164 fathoms",823.86,205.8245,235.4549942,41.9025135,6.97
"11100","WCUS","NWUS",200403010087,2004,"Eureka 100 - 164 fathoms",823.86,279.7433,235.3175926,42.33106041,6.61
"11101","WCUS","NWUS",201303020103,2013,"Eureka 100 - 164 fathoms",823.86,189.4562,235.3597991,40.57611386,7.18
"11102","WCUS","NWUS",200503017111,2005,"Eureka 100 - 164 fathoms",823.86,228.7162,235.5722175,40.83838053,7.7
"11103","WCUS","NWUS",200903010087,2009,"Eureka 100 - 164 fathoms",823.86,250.5568,235.5112522,41.62030259,7.54
"11104","WCUS","NWUS",200903010090,2009,"Eureka 100 - 164 fathoms",823.86,195.5546,235.5109014,41.48832407,7.4
"11105","WCUS","NWUS",200703010106,2007,"Eureka 100 - 164 fathoms",823.86,190.8754,235.641556,41.1378588,7.01
"11106","WCUS","NWUS",201503020082,2015,"Eureka 100 - 164 fathoms",823.86,213.2796,235.2528275,42.42230917,7.81
"11107","WCUS","NWUS",201503020100,2015,"Eureka 100 - 164 fathoms",823.86,273.7035,235.567525,40.93906,7.27
"11108","WCUS","NWUS",201203017084,2012,"Eureka 100 - 164 fathoms",823.86,221.4739,235.2009658,42.89138697,6.79
"11109","WCUS","NWUS",200703017110,2007,"Eureka 100 - 164 fathoms",823.86,297.1866,235.5461862,41.30152625,6.38
"11110","WCUS","NWUS",200503017116,2005,"Eureka 100 - 164 fathoms",823.86,184.4743,235.3597952,40.60508286,7.54
"11111","WCUS","NWUS",200703017109,2007,"Eureka 100 - 164 fathoms",823.86,247.4597,235.5034408,41.4719075,6.53
"11112","WCUS","NWUS",201503020104,2015,"Eureka 100 - 164 fathoms",823.86,254.6782,235.4700425,40.68370833,7.34
"11113","WCUS","NWUS",201003017079,2010,"Eureka 100 - 164 fathoms",823.86,202.8693,235.4278905,41.95457272,6.7
"11114","WCUS","NWUS",200303006072,2003,"Eureka 100 - 164 fathoms",823.86,246.6699,235.1687469,42.89669991,6.88
"11115","WCUS","NWUS",200503010075,2005,"Eureka 100 - 164 fathoms",823.86,276.2837,235.1043985,42.94476439,6.32
"11116","WCUS","NWUS",200703010107,2007,"Eureka 100 - 164 fathoms",823.86,205.4948,235.6306439,41.07550178,7.16
"11117","WCUS","NWUS",200703010111,2007,"Eureka 100 - 164 fathoms",823.86,290.1003,235.3287921,40.56741295,6.59
"11118","WCUS","NWUS",201103010088,2011,"Eureka 100 - 164 fathoms",823.86,283.4362,235.6145243,41.16882084,6.91
"11119","WCUS","NWUS",200603010080,2006,"Eureka 100 - 164 fathoms",823.86,185.0967,235.3630301,40.5837968,7.07
"11120","WCUS","NWUS",200503017098,2005,"Eureka 100 - 164 fathoms",823.86,200.0198,235.3506192,42.32351577,7.18
"11121","WCUS","NWUS",200903017096,2009,"Eureka 100 - 164 fathoms",823.86,277.9311,235.5627131,40.8468365,6.7
"11122","WCUS","NWUS",200603017083,2006,"Eureka 100 - 164 fathoms",823.86,294.6512,235.5116764,41.72908837,7
"11123","WCUS","NWUS",201003017074,2010,"Eureka 100 - 164 fathoms",823.86,199.7792,235.3618248,42.31771499,6.15
"11124","WCUS","NWUS",201303017088,2013,"Eureka 100 - 164 fathoms",823.86,208.5708,235.5255925,41.75781147,7.18
"11125","WCUS","NWUS",201003010097,2010,"Eureka 100 - 164 fathoms",823.86,234.1369,235.6094806,41.00372108,6.24
"11126","WCUS","NWUS",201003017077,2010,"Eureka 100 - 164 fathoms",823.86,264.4529,235.3942894,42.19915137,6.18
"11127","WCUS","NWUS",201503008078,2015,"Eureka 100 - 164 fathoms",823.86,260.1935,235.3199287,42.33379067,7.28
"11128","WCUS","NWUS",200503017094,2005,"Eureka 100 - 164 fathoms",823.86,209.7303,235.1338025,42.98093114,6.72
"11129","WCUS","NWUS",200803010091,2008,"Eureka 164 - 300 fathoms",1552.3,386.5243,235.5264983,40.83727583,5.79
"11130","WCUS","NWUS",201303017087,2013,"Eureka 164 - 300 fathoms",1552.3,489.3002,235.4528666,41.75927935,5.45
"11131","WCUS","NWUS",201203010075,2012,"Eureka 164 - 300 fathoms",1552.3,362.2186,235.1094786,42.86438095,5.8
"11132","WCUS","NWUS",200803010087,2008,"Eureka 164 - 300 fathoms",1552.3,451.9824,235.1602325,42.4566375,5.84
"11133","WCUS","NWUS",201403020087,2014,"Eureka 164 - 300 fathoms",1552.3,461.7632,235.4469975,41.83534875,6.23
"11134","WCUS","NWUS",200303010075,2003,"Eureka 164 - 300 fathoms",1552.3,399.2429,235.2965202,42.32683182,5.56
"11135","WCUS","NWUS",200803010086,2008,"Eureka 164 - 300 fathoms",1552.3,493.2585,235.1821757,42.528321,5.19
"11136","WCUS","NWUS",201103017083,2011,"Eureka 164 - 300 fathoms",1552.3,519.1614,235.4655383,40.86106333,5.64
"11137","WCUS","NWUS",201103017087,2011,"Eureka 164 - 300 fathoms",1552.3,411.1824,235.472624,40.72738713,6.13
"11138","WCUS","NWUS",200803017064,2008,"Eureka 164 - 300 fathoms",1552.3,334.1356,235.3945772,42.08627928,6.73
"11139","WCUS","NWUS",200303010071,2003,"Eureka 164 - 300 fathoms",1552.3,314.7652,235.2054062,42.79096794,6.34
"11140","WCUS","NWUS",201003010090,2010,"Eureka 164 - 300 fathoms",1552.3,451.2272,235.4695846,41.72323282,5.5
"11141","WCUS","NWUS",201403017085,2014,"Eureka 164 - 300 fathoms",1552.3,331.3804,235.1063857,42.89711259,6.82
"11142","WCUS","NWUS",201403017086,2014,"Eureka 164 - 300 fathoms",1552.3,323.2151,235.1324496,42.86458135,6.38
"11143","WCUS","NWUS",200303006083,2003,"Eureka 164 - 300 fathoms",1552.3,488.1839,235.4590187,41.74135017,5.74
"11144","WCUS","NWUS",201403020088,2014,"Eureka 164 - 300 fathoms",1552.3,392.4316,235.4864729,41.76655882,6.51
"11145","WCUS","NWUS",200503010077,2005,"Eureka 164 - 300 fathoms",1552.3,387.2611,235.1076218,42.85042351,5.91
"11146","WCUS","NWUS",201203017096,2012,"Eureka 164 - 300 fathoms",1552.3,459.2613,235.5240673,41.30167901,6.12
"11147","WCUS","NWUS",201403020094,2014,"Eureka 164 - 300 fathoms",1552.3,528.0482,235.4518465,40.87987873,5.59
"11148","WCUS","NWUS",201203010087,2012,"Eureka 164 - 300 fathoms",1552.3,327.3888,235.2434963,42.53455933,6.1
"11149","WCUS","NWUS",201503020101,2015,"Eureka 164 - 300 fathoms",1552.3,513.6432,235.4764912,40.84189905,5.49
"11150","WCUS","NWUS",200803010085,2008,"Eureka 164 - 300 fathoms",1552.3,474.4516,235.1991344,42.56206559,5.66
"11151","WCUS","NWUS",201203017091,2012,"Eureka 164 - 300 fathoms",1552.3,508.6439,235.4492364,41.76412615,5.81
"11152","WCUS","NWUS",201003010092,2010,"Eureka 164 - 300 fathoms",1552.3,395.4946,235.5281302,41.3026248,5.6
"11153","WCUS","NWUS",200703017111,2007,"Eureka 164 - 300 fathoms",1552.3,427.5001,235.4969071,40.7986025,6.03
"11154","WCUS","NWUS",201003017090,2010,"Eureka 164 - 300 fathoms",1552.3,449.6854,235.4996658,40.95843811,5.89
"11155","WCUS","NWUS",200903017072,2009,"Eureka 164 - 300 fathoms",1552.3,401.7236,235.1523386,42.75948422,6.16
"11156","WCUS","NWUS",200803017066,2008,"Eureka 164 - 300 fathoms",1552.3,449.5225,235.4211196,41.8924108,5.62
"11157","WCUS","NWUS",200803017075,2008,"Eureka 164 - 300 fathoms",1552.3,455.2676,235.4825494,41.6938434,5.8
"11158","WCUS","NWUS",200803010079,2008,"Eureka 164 - 300 fathoms",1552.3,310.4099,235.1491872,42.84494212,5.94
"11159","WCUS","NWUS",201003010101,2010,"Eureka 164 - 300 fathoms",1552.3,344.2507,235.4947696,40.77269583,6.01
"11160","WCUS","NWUS",200303010092,2003,"Eureka 164 - 300 fathoms",1552.3,492.3729,235.4957924,40.96915245,5.64
"11161","WCUS","NWUS",200303010094,2003,"Eureka 164 - 300 fathoms",1552.3,398.7753,235.4618416,40.70195007,6.48
"11162","WCUS","NWUS",201103010094,2011,"Eureka 164 - 300 fathoms",1552.3,531.9871,235.4036744,41.87631783,5.85
"11163","WCUS","NWUS",200703017094,2007,"Eureka 164 - 300 fathoms",1552.3,343.1177,235.1173212,42.989555,6.03
"11164","WCUS","NWUS",200703017106,2007,"Eureka 164 - 300 fathoms",1552.3,521.228,235.4217773,41.85665152,5.21
"11165","WCUS","NWUS",200303010079,2003,"Eureka 164 - 300 fathoms",1552.3,458.7899,235.3601646,42.0227375,5.51
"11166","WCUS","NWUS",201403020076,2014,"Eureka 164 - 300 fathoms",1552.3,486.5586,235.1584491,42.75502961,5.79
"11167","WCUS","NWUS",200503017096,2005,"Eureka 164 - 300 fathoms",1552.3,306.1878,235.1630158,42.85422615,6.21
"11168","WCUS","NWUS",201103010093,2011,"Eureka 164 - 300 fathoms",1552.3,451.3799,235.4024485,41.92884594,5.97
"11169","WCUS","NWUS",201203010099,2012,"Eureka 164 - 300 fathoms",1552.3,440.6712,235.5090289,40.88857222,6.27
"11170","WCUS","NWUS",200903010098,2009,"Eureka 164 - 300 fathoms",1552.3,515.0105,235.4712825,40.90902114,5.9
"11171","WCUS","NWUS",200303006076,2003,"Eureka 164 - 300 fathoms",1552.3,319.1327,235.1889343,42.45870399,6.31
"11172","WCUS","NWUS",200303006079,2003,"Eureka 164 - 300 fathoms",1552.3,498.8246,235.2799759,42.27118874,5.46
"11173","WCUS","NWUS",201303017098,2013,"Eureka 164 - 300 fathoms",1552.3,511.428,235.5697903,41.09431214,5.31
"11174","WCUS","NWUS",200303010081,2003,"Eureka 164 - 300 fathoms",1552.3,419.7901,235.4840508,41.76664543,5.77
"11175","WCUS","NWUS",200703010108,2007,"Eureka 164 - 300 fathoms",1552.3,455.7938,235.5416783,40.9958495,5.77
"11176","WCUS","NWUS",201503008081,2015,"Eureka 164 - 300 fathoms",1552.3,468.6814,235.350355,42.11778167,5.96
"11177","WCUS","NWUS",201503008082,2015,"Eureka 164 - 300 fathoms",1552.3,346.1202,235.3930947,42.06303421,6.64
"11178","WCUS","NWUS",200903017079,2009,"Eureka 164 - 300 fathoms",1552.3,429.6923,235.3522803,42.16506431,6.18
"11179","WCUS","NWUS",200903017073,2009,"Eureka 164 - 300 fathoms",1552.3,436.3979,235.1625876,42.4629121,5.98
"11180","WCUS","NWUS",201303020101,2013,"Eureka 164 - 300 fathoms",1552.3,376.5692,235.5411553,40.87211184,6.05
"11181","WCUS","NWUS",200603010076,2006,"Eureka 164 - 300 fathoms",1552.3,309.328,235.2673464,42.5946967,5.83
"11182","WCUS","NWUS",200903017094,2009,"Eureka 164 - 300 fathoms",1552.3,421.9877,235.5100583,41.328025,5.73
"11183","WCUS","NWUS",200903017082,2009,"Eureka 164 - 300 fathoms",1552.3,416.7951,235.4828151,41.72321359,6.04
"11184","WCUS","NWUS",201503020088,2015,"Eureka 164 - 300 fathoms",1552.3,407.1721,235.4793017,41.81578167,6.58
"11185","WCUS","NWUS",200503010092,2005,"Eureka 164 - 300 fathoms",1552.3,350.2712,235.5417375,40.90174227,6.67
